EmployeeID,Name,Department,Role,Tenure,JobSatisfaction,WorkLifeBalance,ManagerSupport,CareerGrowth,StressLevel,AttritionRisk,RiskBand
EMP00318,Arjun,Sales,Account Manager,0.7,3,4,2,1,5,69.0,Medium
EMP00319,Diya,Customer Support,Support Executive,0.4,5,3,4,3,2,39.0,Low
EMP00320,Diya,HR,HR Executive,1.2,5,5,1,1,2,53.0,Medium
EMP00321,Aditya,Finance,Accountant,1.3,5,2,3,2,5,59.0,Medium
EMP00322,Riya,Customer Support,Support Lead,5.1,1,3,4,3,4,61.0,Medium
EMP00323,Riya,HR,HR Executive,5.2,2,5,4,5,1,34.0,Low
EMP00324,Ishaan,Marketing,Marketing Manager,3.6,1,1,3,1,4,79.0,High
EMP00325,Aarav,Finance,Accountant,2.3,4,2,4,5,4,44.0,Medium
EMP00326,Ishaan,Finance,Financial Analyst,1.1,5,2,3,4,5,51.0,Medium
EMP00327,Vivaan,Marketing,Marketing Manager,2.4,2,4,2,1,3,67.0,Medium
EMP00328,Kabir,IT,System Admin,5.2,4,4,2,4,5,53.0,Medium
EMP00329,Aditya,Operations,Operations Manager,0.8,1,2,1,4,1,63.0,Medium
EMP00330,Riya,IT,System Admin,1.4,4,3,5,4,3,38.0,Low
EMP00331,Ishaan,HR,HR Manager,0.7,5,4,4,1,1,41.0,Medium
EMP00332,Neha,Marketing,Marketing Analyst,4.5,4,2,1,5,4,56.0,Medium
EMP00333,Ishaan,Operations,Operations Executive,6.1,2,5,4,1,2,53.0,Medium
EMP00334,Kabir,HR,HR Executive,1.7,1,5,2,3,1,54.0,Medium
EMP00335,Aarav,HR,HR Manager,3.2,3,3,4,2,4,57.0,Medium
EMP00336,Vivaan,Operations,Operations Executive,8.3,3,3,4,5,4,45.0,Medium
EMP00337,Diya,HR,HR Executive,0.9,1,2,2,5,3,61.0,Medium
EMP00338,Kabir,HR,HR Manager,4.5,2,3,4,1,5,68.0,Medium
EMP00339,Aditya,Engineering,Software Engineer,0.1,3,2,3,2,4,64.0,Medium
EMP00340,Riya,HR,HR Executive,3.4,2,1,2,1,5,82.0,High
EMP00341,Arjun,HR,HR Manager,7.9,4,1,5,4,3,44.0,Medium
EMP00342,Vivaan,Sales,Account Manager,12.2,1,5,5,2,5,58.0,Medium
EMP00343,Aarav,IT,System Admin,0.1,1,4,5,4,4,50.0,Medium
EMP00344,Neha,Sales,Sales Executive,13.5,4,5,4,2,5,50.0,Medium
EMP00345,Vivaan,Customer Support,Support Lead,0.4,5,3,2,4,3,46.0,Medium
EMP00346,Vivaan,HR,HR Manager,2.0,5,3,2,2,1,48.0,Medium
EMP00347,Ishaan,IT,IT Support,0.2,3,2,5,1,3,57.0,Medium
EMP00348,Arjun,Engineering,Tech Lead,0.7,5,1,4,3,4,51.0,Medium
EMP00349,Vihaan,HR,HR Executive,3.8,4,1,5,4,4,47.0,Medium
EMP00350,Aarav,IT,System Admin,0.8,4,4,2,5,4,46.0,Medium
EMP00351,Vihaan,HR,HR Executive,2.1,5,3,3,4,5,48.0,Medium
EMP00352,Aarav,Engineering,Senior Engineer,2.0,5,2,3,5,5,47.0,Medium
EMP00353,Riya,Engineering,Software Engineer,5.7,2,5,1,5,5,58.0,Medium
EMP00354,Aarav,Operations,Operations Manager,7.2,5,5,5,2,5,42.0,Medium
EMP00355,Arjun,HR,HR Executive,12.8,4,1,3,1,4,67.0,Medium
EMP00356,Rahul,Operations,Operations Manager,4.2,5,4,5,2,4,42.0,Medium
EMP00357,Arjun,HR,HR Executive,8.0,4,2,3,1,5,67.0,Medium
EMP00358,Neha,IT,IT Support,2.0,2,5,2,5,1,42.0,Medium
EMP00359,Riya,IT,System Admin,12.4,1,1,1,1,2,81.0,High
EMP00360,Aditya,Customer Support,Support Executive,2.3,5,1,2,2,2,57.0,Medium
EMP00361,Aditya,Operations,Operations Manager,1.2,5,4,3,2,3,47.0,Medium
EMP00362,Riya,Sales,Sales Executive,2.4,1,1,4,5,3,56.0,Medium
EMP00363,Ishaan,Customer Support,Support Executive,0.4,4,1,5,5,1,34.0,Low
EMP00364,Ananya,Engineering,Senior Engineer,5.5,1,5,3,3,1,50.0,Medium
EMP00365,Ananya,Customer Support,Support Lead,12.5,5,2,4,3,4,48.0,Medium
EMP00366,Kabir,HR,HR Manager,6.0,3,4,3,3,2,48.0,Medium
EMP00367,Aarav,Marketing,Marketing Manager,0.4,2,4,1,1,1,65.0,Medium
EMP00368,Ishaan,Marketing,Marketing Analyst,1.9,2,3,1,4,4,65.0,Medium
EMP00369,Rahul,Engineering,Software Engineer,6.0,1,1,2,2,2,73.0,High
EMP00370,Kabir,HR,HR Manager,6.4,4,3,2,5,5,52.0,Medium
EMP00371,Ishaan,Finance,Accountant,10.1,4,2,3,2,1,51.0,Medium
EMP00372,Vivaan,HR,HR Manager,10.5,1,1,3,4,2,61.0,Medium
EMP00373,Aditya,Engineering,Software Engineer,3.8,4,4,5,4,3,35.0,Low
EMP00374,Aditya,Finance,Accountant,8.7,5,3,2,1,4,61.0,Medium
EMP00375,Vivaan,HR,HR Manager,10.0,2,5,5,5,4,39.0,Low
EMP00376,Aarav,IT,IT Support,0.2,3,1,4,5,5,54.0,Medium
EMP00377,Diya,Operations,Operations Manager,0.7,5,5,4,3,2,33.0,Low
EMP00378,Diya,Customer Support,Support Executive,1.0,3,4,5,3,5,49.0,Medium
EMP00379,Aditya,HR,HR Executive,3.6,3,3,5,4,1,36.0,Low
EMP00380,Arjun,Engineering,Tech Lead,5.7,2,2,1,4,5,71.0,High
EMP00381,Kabir,Sales,Sales Executive,8.5,4,3,2,2,3,58.0,Medium
EMP00382,Aarav,Engineering,Software Engineer,1.5,5,3,3,2,1,44.0,Medium
EMP00383,Neha,Engineering,Tech Lead,1.9,1,4,4,2,2,56.0,Medium
EMP00384,Neha,HR,HR Executive,7.3,4,1,1,2,5,74.0,High
EMP00385,Diya,Engineering,Software Engineer,1.8,3,3,3,5,2,43.0,Medium
EMP00386,Neha,Finance,Accountant,1.8,5,4,4,2,3,43.0,Medium
EMP00387,Aarav,IT,System Admin,0.6,5,5,2,4,4,43.0,Medium
EMP00388,Ishaan,Operations,Operations Manager,6.3,4,1,4,5,3,44.0,Medium
EMP00389,Kabir,Marketing,Marketing Manager,0.3,2,4,4,2,2,52.0,Medium
EMP00390,Aditya,HR,HR Manager,3.7,4,4,3,1,3,55.0,Medium
EMP00391,Aditya,Finance,Financial Analyst,0.2,5,4,2,5,4,42.0,Medium
EMP00392,Ishaan,HR,HR Manager,2.9,5,4,1,1,2,56.0,Medium
EMP00393,Diya,Sales,Sales Executive,1.9,1,3,4,3,3,58.0,Medium
EMP00394,Kabir,HR,HR Executive,5.3,5,1,1,4,4,59.0,Medium
EMP00395,Diya,Sales,Account Manager,6.2,3,4,3,1,2,56.0,Medium
EMP00396,Riya,Operations,Operations Executive,3.5,1,4,5,2,2,52.0,Medium
EMP00397,Vihaan,HR,HR Executive,0.7,3,1,5,1,3,60.0,Medium
EMP00398,Vihaan,Customer Support,Support Lead,1.4,5,3,2,3,2,47.0,Medium
EMP00399,Neha,Customer Support,Support Executive,8.2,5,5,4,1,5,50.0,Medium
EMP00400,Ishaan,Customer Support,Support Executive,2.5,5,4,2,4,2,40.0,Medium
EMP00401,Ishaan,Customer Support,Support Executive,9.6,1,4,1,4,4,66.0,Medium
EMP00402,Rahul,Marketing,Marketing Analyst,0.6,4,1,4,5,4,47.0,Medium
EMP00403,Neha,IT,IT Support,0.2,4,3,4,2,2,47.0,Medium
EMP00404,Aditya,Engineering,Tech Lead,7.5,4,1,5,4,3,44.0,Medium
EMP00405,Aditya,Finance,Financial Analyst,0.3,2,3,1,5,4,61.0,Medium
EMP00406,Rahul,Marketing,Marketing Manager,1.5,3,2,3,4,5,59.0,Medium
EMP00407,Ishaan,Finance,Accountant,0.2,4,1,5,2,5,58.0,Medium
EMP00408,Kabir,Customer Support,Support Lead,1.2,3,2,5,1,3,57.0,Medium
EMP00409,Diya,Engineering,Tech Lead,1.5,5,4,1,5,1,37.0,Low
EMP00410,Aditya,IT,IT Support,0.1,5,4,2,1,1,49.0,Medium
EMP00411,Vihaan,Finance,Accountant,3.0,5,5,2,4,2,37.0,Low
EMP00412,Riya,Engineering,Tech Lead,3.1,1,1,2,2,1,70.0,High
EMP00413,Vivaan,HR,HR Manager,2.2,5,2,1,2,2,58.0,Medium
EMP00414,Rahul,Engineering,Tech Lead,2.5,3,5,4,4,3,40.0,Medium
EMP00415,Diya,Engineering,Tech Lead,2.5,3,1,5,4,2,45.0,Medium
EMP00416,Diya,Engineering,Tech Lead,1.6,4,5,4,4,3,36.0,Low
EMP00417,Neha,Marketing,Marketing Manager,11.7,2,4,2,1,2,64.0,Medium
EMP00418,Vivaan,Engineering,Software Engineer,0.3,3,4,1,2,4,66.0,Medium
EMP00419,Ishaan,Customer Support,Support Executive,6.4,4,1,3,2,3,60.0,Medium
EMP00420,Vihaan,Engineering,Software Engineer,6.0,3,3,4,2,4,57.0,Medium
EMP00421,Arjun,Operations,Operations Executive,6.3,4,5,5,1,2,41.0,Medium
EMP00422,Kabir,Customer Support,Support Lead,0.7,4,4,2,3,5,57.0,Medium
EMP00423,Ishaan,Sales,Account Manager,9.5,2,3,1,4,1,56.0,Medium
EMP00424,Ananya,Engineering,Tech Lead,0.1,5,4,3,5,4,38.0,Low
EMP00425,Neha,Engineering,Senior Engineer,6.4,3,1,4,3,1,50.0,Medium
EMP00426,Arjun,Sales,Account Manager,2.2,5,5,5,2,4,39.0,Low
EMP00427,Neha,Engineering,Senior Engineer,23.3,2,3,3,5,1,44.0,Medium
EMP00428,Riya,Sales,Sales Executive,0.4,4,1,4,2,2,53.0,Medium
EMP00429,Arjun,Engineering,Software Engineer,0.3,5,3,5,4,5,40.0,Medium
EMP00430,Arjun,IT,IT Support,1.4,2,3,4,4,1,44.0,Medium
EMP00431,Aarav,Operations,Operations Executive,2.5,4,4,1,5,2,44.0,Medium
EMP00432,Neha,Operations,Operations Executive,6.8,4,4,2,5,4,46.0,Medium
EMP00433,Vihaan,Marketing,Marketing Analyst,7.0,1,5,3,4,2,49.0,Medium
EMP00434,Aarav,Customer Support,Support Lead,1.7,2,2,3,1,1,63.0,Medium
EMP00435,Vihaan,Operations,Operations Executive,7.4,3,3,3,1,4,65.0,Medium
EMP00436,Riya,Engineering,Tech Lead,5.4,2,2,3,4,1,51.0,Medium
EMP00437,Diya,Customer Support,Support Lead,4.3,1,3,4,2,1,56.0,Medium
EMP00438,Ishaan,Sales,Account Manager,1.0,5,3,1,5,5,52.0,Medium
EMP00439,Arjun,Sales,Sales Executive,4.2,4,4,1,1,3,63.0,Medium
EMP00440,Vivaan,Marketing,Marketing Manager,0.2,2,3,1,3,3,66.0,Medium
EMP00441,Aarav,HR,HR Executive,3.3,3,2,4,5,3,45.0,Medium
EMP00442,Vihaan,HR,HR Executive,2.1,3,4,1,1,2,64.0,Medium
EMP00443,Aarav,Operations,Operations Executive,13.6,1,3,3,3,2,59.0,Medium
EMP00444,Vihaan,Operations,Operations Executive,4.8,4,4,5,1,3,47.0,Medium
EMP00445,Neha,Customer Support,Support Executive,4.0,1,4,3,4,5,61.0,Medium
EMP00446,Neha,IT,IT Support,3.1,1,1,1,4,1,66.0,Medium
EMP00447,Vivaan,Customer Support,Support Lead,7.0,5,3,1,3,1,48.0,Medium
EMP00448,Neha,Finance,Financial Analyst,0.2,4,4,2,1,5,65.0,Medium
EMP00449,Arjun,Operations,Operations Executive,3.6,1,5,1,4,3,60.0,Medium
EMP00450,Kabir,HR,HR Executive,1.2,2,5,5,5,4,39.0,Low
EMP00451,Kabir,Marketing,Marketing Analyst,1.0,4,1,5,5,1,34.0,Low
EMP00452,Ananya,HR,HR Manager,9.6,4,3,1,2,1,56.0,Medium
EMP00453,Ananya,Sales,Sales Executive,0.1,4,4,1,3,2,52.0,Medium
EMP00454,Neha,Marketing,Marketing Analyst,0.7,5,3,4,1,5,56.0,Medium
EMP00455,Vihaan,Finance,Accountant,4.1,4,4,4,4,5,45.0,Medium
EMP00456,Vivaan,Sales,Account Manager,14.1,4,2,2,3,1,51.0,Medium
EMP00457,Rahul,Customer Support,Support Lead,2.8,1,2,1,5,4,68.0,Medium
EMP00458,Ishaan,Engineering,Software Engineer,3.7,3,3,4,2,1,48.0,Medium
EMP00459,Ananya,Marketing,Marketing Manager,2.4,5,1,3,3,5,58.0,Medium
EMP00460,Ishaan,Finance,Financial Analyst,2.6,1,5,5,1,1,50.0,Medium
EMP00461,Ishaan,Sales,Account Manager,1.0,3,4,4,1,2,52.0,Medium
EMP00462,Ishaan,Engineering,Senior Engineer,2.5,5,1,2,3,1,50.0,Medium
EMP00463,Vivaan,Operations,Operations Manager,2.0,5,1,1,1,5,74.0,High
EMP00464,Vivaan,Customer Support,Support Executive,1.7,1,5,3,3,3,56.0,Medium
EMP00465,Kabir,HR,HR Executive,0.6,5,1,4,3,4,51.0,Medium
EMP00466,Ananya,Operations,Operations Executive,8.6,5,5,5,4,5,34.0,Low
EMP00467,Rahul,Sales,Account Manager,1.5,5,2,4,2,5,55.0,Medium
EMP00468,Vivaan,IT,IT Support,0.0,3,5,1,4,2,49.0,Medium
EMP00469,Rahul,HR,HR Manager,1.2,4,1,4,2,5,62.0,Medium
EMP00470,Vihaan,HR,HR Executive,0.5,4,4,1,1,4,66.0,Medium
EMP00471,Aarav,Engineering,Senior Engineer,0.3,1,2,5,1,2,62.0,Medium
EMP00472,Rahul,Operations,Operations Manager,1.8,3,5,2,2,3,56.0,Medium
EMP00473,Kabir,Operations,Operations Manager,9.8,1,4,3,4,3,55.0,Medium
EMP00474,Ananya,Engineering,Tech Lead,5.4,5,3,2,1,1,52.0,Medium
EMP00475,Aarav,Engineering,Tech Lead,2.2,3,3,1,5,2,51.0,Medium
EMP00476,Vivaan,Finance,Financial Analyst,9.6,1,1,1,4,5,78.0,High
EMP00477,Arjun,IT,System Admin,4.7,2,4,3,5,1,41.0,Medium
EMP00478,Neha,Engineering,Software Engineer,1.5,2,4,4,2,3,55.0,Medium
EMP00479,Rahul,Finance,Financial Analyst,2.4,4,1,3,2,3,60.0,Medium
EMP00480,Vivaan,Operations,Operations Manager,3.7,4,4,1,2,4,62.0,Medium
EMP00481,Neha,Customer Support,Support Executive,2.3,4,5,1,1,4,63.0,Medium
EMP00482,Vivaan,HR,HR Manager,1.7,2,4,2,4,3,55.0,Medium
EMP00483,Rahul,Finance,Financial Analyst,1.7,3,3,1,1,5,76.0,High
EMP00484,Aditya,Finance,Financial Analyst,3.0,4,4,1,4,1,45.0,Medium
EMP00485,Vivaan,Customer Support,Support Executive,0.6,5,3,3,3,5,52.0,Medium
EMP00486,Kabir,Marketing,Marketing Manager,1.9,3,3,3,2,3,58.0,Medium
EMP00487,Ananya,Engineering,Tech Lead,0.1,3,5,5,2,5,50.0,Medium
EMP00488,Vivaan,Finance,Financial Analyst,7.2,5,2,4,5,3,37.0,Low
EMP00489,Aditya,Marketing,Marketing Analyst,8.8,4,2,4,1,1,51.0,Medium
EMP00490,Aarav,Customer Support,Support Executive,0.4,3,4,1,5,4,54.0,Medium
EMP00491,Riya,Customer Support,Support Lead,15.7,1,1,5,2,5,70.0,High
EMP00492,Aarav,Marketing,Marketing Manager,5.7,3,3,3,2,2,55.0,Medium
EMP00493,Diya,Engineering,Senior Engineer,1.2,3,2,1,5,4,60.0,Medium
EMP00494,Diya,Marketing,Marketing Manager,1.1,3,4,3,1,4,62.0,Medium
EMP00495,Arjun,IT,IT Support,3.5,5,3,5,2,3,42.0,Medium
EMP00496,Neha,Operations,Operations Executive,0.9,5,1,3,4,2,45.0,Medium
EMP00497,Aarav,Engineering,Senior Engineer,3.9,1,2,3,5,5,63.0,Medium
EMP00498,Riya,Marketing,Marketing Analyst,0.6,5,1,5,4,3,40.0,Medium
EMP00499,Diya,Finance,Financial Analyst,0.6,3,5,2,3,5,58.0,Medium
EMP00500,Aditya,Sales,Sales Executive,2.5,5,3,4,5,1,28.0,Low
EMP00501,Rahul,Customer Support,Support Lead,4.6,1,2,4,1,3,69.0,Medium
EMP00502,Aditya,Customer Support,Support Executive,2.5,4,4,4,2,4,50.0,Medium
EMP00503,Aarav,HR,HR Executive,1.3,1,3,3,1,3,70.0,High
EMP00504,Neha,Finance,Financial Analyst,3.4,3,5,3,2,4,55.0,Medium
EMP00505,Diya,IT,System Admin,7.0,4,5,3,1,4,55.0,Medium
EMP00506,Ananya,Finance,Financial Analyst,0.0,1,1,1,3,3,76.0,High
EMP00507,Vihaan,Finance,Accountant,2.4,5,5,2,5,3,36.0,Low
EMP00508,Neha,Finance,Financial Analyst,8.2,2,2,5,4,2,46.0,Medium
EMP00509,Riya,Sales,Account Manager,1.6,3,1,3,3,2,57.0,Medium
EMP00510,Rahul,Sales,Sales Executive,4.5,1,3,1,4,1,60.0,Medium
EMP00511,Neha,Customer Support,Support Lead,4.0,5,5,5,4,1,22.0,Low
EMP00512,Diya,Sales,Account Manager,5.8,4,3,2,1,2,59.0,Medium
EMP00513,Riya,Operations,Operations Executive,0.3,4,3,3,3,4,53.0,Medium
EMP00514,Vihaan,Sales,Sales Executive,3.4,2,5,5,3,3,44.0,Medium
EMP00515,Riya,Marketing,Marketing Analyst,8.1,2,1,2,2,4,75.0,High
EMP00516,Ishaan,Marketing,Marketing Analyst,4.9,4,2,2,2,5,67.0,Medium
EMP00517,Ishaan,Marketing,Marketing Manager,4.4,4,2,3,3,5,59.0,Medium
EMP00518,Vihaan,Customer Support,Support Executive,3.5,1,1,1,5,5,74.0,High
EMP00519,Kabir,Sales,Account Manager,3.7,5,3,1,1,1,56.0,Medium
EMP00520,Vivaan,Customer Support,Support Lead,5.1,2,2,4,4,4,56.0,Medium
EMP00521,Aditya,Finance,Accountant,4.6,2,4,4,5,4,46.0,Medium
EMP00522,Neha,Sales,Account Manager,0.6,2,4,2,2,2,60.0,Medium
EMP00523,Vivaan,Customer Support,Support Executive,5.1,1,4,1,1,1,69.0,Medium
EMP00524,Neha,Finance,Financial Analyst,2.9,2,2,1,2,1,67.0,Medium
EMP00525,Arjun,Finance,Accountant,1.7,4,1,5,4,3,44.0,Medium
EMP00526,Neha,HR,HR Executive,7.0,3,3,1,3,2,59.0,Medium
EMP00527,Diya,Marketing,Marketing Manager,1.5,4,2,3,5,3,45.0,Medium
EMP00528,Rahul,Customer Support,Support Lead,9.6,4,3,5,1,2,47.0,Medium
EMP00529,Rahul,Sales,Account Manager,0.2,5,1,4,3,1,42.0,Medium
EMP00530,Ananya,Engineering,Software Engineer,4.9,2,5,5,3,5,50.0,Medium
EMP00531,Aditya,Marketing,Marketing Analyst,0.8,4,3,1,4,1,48.0,Medium
EMP00532,Vihaan,IT,System Admin,1.4,5,4,3,3,4,46.0,Medium
EMP00533,Diya,Sales,Sales Executive,30.1,1,5,4,1,3,60.0,Medium
EMP00534,Ishaan,IT,IT Support,2.4,2,3,4,1,4,65.0,Medium
EMP00535,Ishaan,Finance,Accountant,7.8,5,2,5,5,4,36.0,Low
EMP00536,Neha,Engineering,Senior Engineer,7.6,1,1,3,1,4,79.0,High
EMP00537,Diya,HR,HR Manager,4.5,5,5,2,1,4,55.0,Medium
EMP00538,Ananya,Marketing,Marketing Analyst,5.4,4,4,4,5,4,38.0,Low
EMP00539,Arjun,Marketing,Marketing Analyst,5.0,1,4,5,4,3,47.0,Medium
EMP00540,Riya,Finance,Financial Analyst,1.8,1,1,2,5,4,67.0,Medium
EMP00541,Aditya,Customer Support,Support Executive,0.4,2,5,5,2,1,42.0,Medium
EMP00542,Rahul,Finance,Financial Analyst,0.5,2,3,1,3,1,60.0,Medium
EMP00543,Ananya,IT,System Admin,9.5,4,5,3,1,4,55.0,Medium
EMP00544,Kabir,Sales,Account Manager,0.2,2,1,4,4,1,50.0,Medium
EMP00545,Arjun,HR,HR Executive,2.9,2,4,3,5,2,44.0,Medium
EMP00546,Rahul,IT,System Admin,5.9,1,2,5,5,1,43.0,Medium
EMP00547,Rahul,IT,IT Support,5.9,2,4,1,4,3,59.0,Medium
EMP00548,Aarav,Marketing,Marketing Analyst,4.4,5,4,3,1,3,51.0,Medium
EMP00549,Vivaan,IT,System Admin,7.1,1,5,3,4,3,52.0,Medium
EMP00550,Kabir,Marketing,Marketing Analyst,5.0,5,2,2,4,5,55.0,Medium
EMP00551,Ananya,HR,HR Manager,5.5,4,2,4,2,1,47.0,Medium
EMP00552,Ishaan,Sales,Account Manager,1.1,4,2,3,4,1,43.0,Medium
EMP00553,Aditya,Customer Support,Support Executive,0.9,2,4,2,1,2,64.0,Medium
EMP00554,Arjun,Customer Support,Support Executive,7.5,3,5,3,3,5,54.0,Medium
EMP00555,Arjun,Engineering,Software Engineer,6.7,4,4,3,3,1,41.0,Medium
EMP00556,Kabir,Sales,Account Manager,1.7,4,4,1,1,2,60.0,Medium
EMP00557,Neha,Engineering,Software Engineer,4.7,2,5,4,4,1,38.0,Low
EMP00558,Diya,Marketing,Marketing Manager,2.4,1,2,3,2,5,75.0,High
EMP00559,Riya,HR,HR Manager,11.9,5,2,2,5,3,45.0,Medium
EMP00560,Riya,Finance,Financial Analyst,0.7,5,4,5,3,4,38.0,Low
EMP00561,Ishaan,Marketing,Marketing Analyst,7.4,3,5,2,3,4,55.0,Medium
EMP00562,Riya,Finance,Accountant,4.3,1,4,3,4,3,55.0,Medium
EMP00563,Kabir,Engineering,Senior Engineer,15.9,1,4,3,5,1,45.0,Medium
EMP00564,Ananya,Operations,Operations Executive,10.1,2,2,4,4,3,53.0,Medium
EMP00565,Kabir,Engineering,Tech Lead,5.3,5,2,1,3,3,57.0,Medium
EMP00566,Vihaan,Finance,Accountant,2.9,2,2,5,2,4,60.0,Medium
EMP00567,Vihaan,Operations,Operations Executive,1.1,1,3,1,3,4,73.0,High
EMP00568,Aditya,Customer Support,Support Lead,3.3,5,4,1,5,2,40.0,Medium
EMP00569,Rahul,Engineering,Software Engineer,6.1,4,4,2,3,5,57.0,Medium
EMP00570,Rahul,Engineering,Software Engineer,1.0,4,2,3,5,3,45.0,Medium
EMP00571,Neha,Sales,Account Manager,0.1,3,4,5,5,2,32.0,Low
EMP00572,Ananya,Customer Support,Support Lead,9.3,3,2,3,1,1,59.0,Medium
EMP00573,Rahul,Customer Support,Support Lead,5.7,1,3,4,4,5,60.0,Medium
EMP00574,Ananya,HR,HR Manager,0.1,3,1,3,2,1,58.0,Medium
EMP00575,Vihaan,HR,HR Executive,6.2,4,5,4,5,3,32.0,Low
EMP00576,Neha,HR,HR Manager,2.1,1,2,1,2,2,74.0,High
EMP00577,Diya,IT,System Admin,10.0,4,2,3,3,1,47.0,Medium
EMP00578,Ishaan,HR,HR Manager,0.2,2,1,1,2,5,82.0,High
EMP00579,Vivaan,HR,HR Manager,1.0,4,5,3,3,5,50.0,Medium
EMP00580,Neha,Customer Support,Support Lead,2.9,2,3,3,5,4,53.0,Medium
EMP00581,Ananya,Operations,Operations Executive,2.2,2,5,5,4,2,37.0,Low
EMP00582,Vivaan,Customer Support,Support Executive,8.8,2,4,5,5,1,33.0,Low
EMP00583,Neha,Customer Support,Support Executive,1.4,4,1,3,4,2,49.0,Medium
EMP00584,Ishaan,HR,HR Executive,11.3,5,1,3,3,5,58.0,Medium
EMP00585,Aditya,Sales,Sales Executive,5.2,5,2,4,3,2,42.0,Medium
EMP00586,Kabir,IT,IT Support,8.3,5,4,5,5,5,33.0,Low
EMP00587,Kabir,Engineering,Senior Engineer,5.8,1,5,1,4,5,66.0,Medium
EMP00588,Aditya,HR,HR Manager,5.1,5,5,4,3,3,36.0,Low
EMP00589,Arjun,Marketing,Marketing Analyst,0.2,4,4,4,3,4,46.0,Medium
EMP00590,Riya,Finance,Financial Analyst,5.4,5,5,2,2,5,54.0,Medium
EMP00591,Riya,Finance,Financial Analyst,5.0,3,3,1,3,4,65.0,Medium
EMP00592,Vivaan,Marketing,Marketing Analyst,16.8,5,5,1,3,2,45.0,Medium
EMP00593,Diya,Sales,Sales Executive,4.9,3,2,1,1,3,73.0,High
EMP00594,Vivaan,IT,IT Support,4.0,1,1,4,4,1,54.0,Medium
EMP00595,Kabir,Marketing,Marketing Analyst,0.6,5,1,1,1,3,68.0,Medium
EMP00596,Aarav,Finance,Financial Analyst,1.8,1,2,3,1,2,70.0,High
EMP00597,Neha,Sales,Account Manager,5.2,1,1,2,3,1,66.0,Medium
EMP00598,Diya,IT,System Admin,0.9,5,4,4,5,3,31.0,Low
EMP00599,Kabir,Customer Support,Support Lead,0.5,1,4,5,1,1,53.0,Medium
EMP00600,Arjun,Customer Support,Support Lead,1.9,4,4,2,1,3,59.0,Medium
EMP00601,Diya,Finance,Accountant,6.1,3,2,1,2,5,75.0,High
EMP00602,Kabir,Customer Support,Support Lead,0.4,3,5,3,1,1,50.0,Medium
EMP00603,Neha,Marketing,Marketing Analyst,13.6,3,5,1,5,3,48.0,Medium
EMP00604,Arjun,Customer Support,Support Lead,2.6,5,3,3,4,3,42.0,Medium
EMP00605,Aarav,Customer Support,Support Executive,8.5,1,4,4,4,2,48.0,Medium
EMP00606,Kabir,HR,HR Manager,8.2,3,1,5,3,2,49.0,Medium
EMP00607,Aditya,Engineering,Senior Engineer,7.2,3,3,2,4,4,57.0,Medium
EMP00608,Diya,IT,IT Support,0.8,4,5,3,5,3,36.0,Low
EMP00609,Kabir,HR,HR Executive,2.1,1,5,1,4,5,66.0,Medium
EMP00610,Diya,Finance,Accountant,0.3,3,1,2,1,3,72.0,High
EMP00611,Diya,Engineering,Senior Engineer,4.5,3,2,4,1,5,67.0,Medium
EMP00612,Ananya,Customer Support,Support Executive,6.1,3,5,4,5,2,33.0,Low
EMP00613,Neha,IT,System Admin,11.3,1,1,2,5,2,61.0,Medium
EMP00614,Aditya,HR,HR Manager,0.8,2,5,4,1,5,62.0,Medium
EMP00615,Diya,IT,IT Support,0.8,4,1,1,3,1,58.0,Medium
EMP00616,Riya,HR,HR Executive,2.0,3,3,2,2,1,56.0,Medium
EMP00617,Aditya,Marketing,Marketing Analyst,5.4,2,4,2,2,3,63.0,Medium
EMP00618,Arjun,Operations,Operations Executive,3.6,3,5,4,3,1,38.0,Low
EMP00619,Vihaan,IT,System Admin,0.4,4,3,4,3,2,43.0,Medium
EMP00620,Neha,Engineering,Senior Engineer,1.2,2,3,3,2,1,56.0,Medium
EMP00621,Aditya,Operations,Operations Manager,4.9,1,3,4,3,4,61.0,Medium
EMP00622,Aarav,HR,HR Manager,0.0,4,1,3,2,1,54.0,Medium
EMP00623,Riya,Finance,Accountant,0.7,3,3,5,3,4,49.0,Medium
EMP00624,Kabir,Sales,Sales Executive,4.8,1,5,4,1,1,54.0,Medium
EMP00625,Vihaan,IT,System Admin,1.9,1,1,4,3,1,58.0,Medium
EMP00626,Aarav,Operations,Operations Manager,1.0,1,5,2,1,2,65.0,Medium
EMP00627,Vivaan,Sales,Sales Executive,0.0,2,3,4,3,5,60.0,Medium
EMP00628,Riya,Finance,Financial Analyst,9.8,4,4,5,3,1,33.0,Low
EMP00629,Aarav,Engineering,Tech Lead,2.3,3,4,1,3,1,53.0,Medium
EMP00630,Aarav,Operations,Operations Executive,4.4,2,4,5,1,5,61.0,Medium
EMP00631,Vivaan,Sales,Account Manager,8.4,4,1,1,5,3,56.0,Medium
EMP00632,Ananya,HR,HR Manager,1.1,3,5,2,3,2,49.0,Medium
EMP00633,Aarav,Finance,Financial Analyst,3.6,2,2,2,3,4,68.0,Medium
EMP00634,Ananya,IT,IT Support,10.8,5,3,2,1,3,58.0,Medium
EMP00635,Diya,Engineering,Tech Lead,2.9,3,2,1,1,5,79.0,High
EMP00636,Ananya,Operations,Operations Manager,3.5,1,1,4,4,1,54.0,Medium
