EmployeeID,EmployeeName,Department,Manager,RiskScore,RiskBand,SelectedAction,ActionStatus,ManagerComment,OutcomeStatus,OutcomeDate
EMP11510,Vivaan,Operations,Manager_Operations,64.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP05649,Aarav,Customer Support,Manager_Customer Support,49.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-12-14 18:05:59.884217
EMP07107,Aditya,Operations,Manager_Operations,71.0,High,Retention Bonus,Pending,Reviewed by manager,,
EMP11262,Kabir,Finance,Manager_Finance,62.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP11802,Vivaan,Engineering,Manager_Engineering,78.0,High,Career Discussion,Pending,Reviewed by manager,,
EMP01629,Rahul,IT,Manager_IT,64.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP09615,Rahul,HR,Manager_HR,55.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP11205,Arjun,Marketing,Manager_Marketing,50.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-12-18 18:05:59.890189
EMP11518,Vivaan,Customer Support,Manager_Customer Support,62.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-11-04 18:05:59.891217
EMP13546,Arjun,Customer Support,Manager_Customer Support,74.0,High,Retention Bonus,Completed,Reviewed by manager,Improved,2025-11-18 18:05:59.892235
EMP04768,Neha,Finance,Manager_Finance,75.0,High,Manager Intervention,Pending,Reviewed by manager,,
EMP02026,Rahul,Sales,Manager_Sales,52.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP12959,Aarav,Finance,Manager_Finance,56.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-12-22 18:05:59.895143
EMP12957,Vihaan,Engineering,Manager_Engineering,50.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP08129,Aarav,Operations,Manager_Operations,51.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP11270,Aarav,Marketing,Manager_Marketing,54.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP02618,Vihaan,Marketing,Manager_Marketing,60.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP05793,Vihaan,Engineering,Manager_Engineering,43.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP12056,Vivaan,Customer Support,Manager_Customer Support,60.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP10575,Ishaan,IT,Manager_IT,69.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-10-20 18:05:59.902100
EMP06200,Rahul,Operations,Manager_Operations,43.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-10-02 18:05:59.903138
EMP04862,Riya,Finance,Manager_Finance,44.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP08485,Vivaan,HR,Manager_HR,62.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP01695,Vivaan,Marketing,Manager_Marketing,56.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP00833,Vihaan,HR,Manager_HR,62.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP01115,Vivaan,Customer Support,Manager_Customer Support,41.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP00496,Neha,Operations,Manager_Operations,45.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-09-28 18:05:59.908879
EMP12374,Vivaan,Sales,Manager_Sales,50.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-10-26 18:05:59.909825
EMP04454,Riya,HR,Manager_HR,55.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-12-18 18:05:59.910870
EMP03757,Rahul,HR,Manager_HR,47.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-10-04 18:05:59.912171
EMP05925,Kabir,Finance,Manager_Finance,67.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP13222,Aditya,IT,Manager_IT,54.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP13504,Vivaan,Engineering,Manager_Engineering,49.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP14319,Ananya,Marketing,Manager_Marketing,54.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-12-25 18:05:59.916028
EMP11719,Aditya,Customer Support,Manager_Customer Support,43.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-10-23 18:05:59.916979
EMP10097,Aditya,Engineering,Manager_Engineering,65.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP07463,Vivaan,Operations,Manager_Operations,80.0,High,Manager Intervention,Completed,Reviewed by manager,Improved,2025-10-24 18:05:59.918892
EMP12353,Ananya,Engineering,Manager_Engineering,55.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP14779,Arjun,Finance,Manager_Finance,60.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-10-18 18:05:59.920783
EMP02103,Kabir,IT,Manager_IT,71.0,High,Career Discussion,In Progress,Reviewed by manager,,
EMP06887,Vihaan,Marketing,Manager_Marketing,56.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP08782,Vivaan,Engineering,Manager_Engineering,46.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP05433,Kabir,Sales,Manager_Sales,58.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP07510,Vivaan,Operations,Manager_Operations,62.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP01234,Riya,HR,Manager_HR,60.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP01560,Ananya,IT,Manager_IT,62.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP01581,Kabir,Marketing,Manager_Marketing,56.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP06687,Riya,Customer Support,Manager_Customer Support,58.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP13628,Vihaan,IT,Manager_IT,68.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP10664,Kabir,Marketing,Manager_Marketing,76.0,High,Career Discussion,In Progress,Reviewed by manager,,
EMP03033,Diya,Marketing,Manager_Marketing,52.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP12646,Vivaan,Finance,Manager_Finance,56.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-10-17 18:05:59.934012
EMP12986,Riya,Finance,Manager_Finance,51.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP01725,Riya,Engineering,Manager_Engineering,73.0,High,Retention Bonus,In Progress,Reviewed by manager,,
EMP09548,Vivaan,HR,Manager_HR,45.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-11-07 18:05:59.936970
EMP02936,Diya,Finance,Manager_Finance,66.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP08222,Rahul,Finance,Manager_Finance,50.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-11-04 18:05:59.939011
EMP03446,Rahul,Operations,Manager_Operations,61.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP14733,Rahul,IT,Manager_IT,44.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP06153,Vivaan,IT,Manager_IT,50.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP03359,Vihaan,Engineering,Manager_Engineering,74.0,High,Retention Bonus,Completed,Reviewed by manager,Improved,2025-12-28 18:05:59.943533
EMP11048,Riya,Engineering,Manager_Engineering,72.0,High,Manager Intervention,In Progress,Reviewed by manager,,
EMP14123,Aditya,Engineering,Manager_Engineering,86.0,High,Career Discussion,Completed,Reviewed by manager,No Change,2025-10-17 18:05:59.945566
EMP08682,Vivaan,IT,Manager_IT,52.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP09299,Rahul,Sales,Manager_Sales,42.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP00328,Kabir,IT,Manager_IT,53.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP01285,Kabir,Customer Support,Manager_Customer Support,41.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP13774,Kabir,Operations,Manager_Operations,61.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP02209,Neha,Finance,Manager_Finance,71.0,High,Career Discussion,Pending,Reviewed by manager,,
EMP13515,Aditya,Operations,Manager_Operations,41.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP01440,Vivaan,Marketing,Manager_Marketing,42.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP07666,Riya,Operations,Manager_Operations,62.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP04426,Vihaan,IT,Manager_IT,61.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP09728,Aarav,Engineering,Manager_Engineering,52.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-10-31 18:05:59.965127
EMP04885,Aditya,Finance,Manager_Finance,70.0,High,Career Discussion,In Progress,Reviewed by manager,,
EMP09984,Kabir,Finance,Manager_Finance,43.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP08752,Diya,HR,Manager_HR,64.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP06615,Rahul,Customer Support,Manager_Customer Support,49.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-10-01 18:05:59.969256
EMP12114,Riya,Marketing,Manager_Marketing,65.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP14522,Ishaan,Customer Support,Manager_Customer Support,78.0,High,Retention Bonus,Completed,Reviewed by manager,Improved,2025-10-26 18:05:59.971597
EMP01666,Diya,Finance,Manager_Finance,46.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP03655,Arjun,Finance,Manager_Finance,67.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP01326,Ishaan,Sales,Manager_Sales,63.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP01474,Aditya,Sales,Manager_Sales,54.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP04777,Vihaan,Finance,Manager_Finance,66.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-09-25 18:05:59.976403
EMP05472,Vihaan,Operations,Manager_Operations,45.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-10-29 18:05:59.977370
EMP03037,Aarav,Engineering,Manager_Engineering,49.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP06248,Vivaan,Operations,Manager_Operations,62.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-11-24 18:05:59.979272
EMP13967,Aarav,Marketing,Manager_Marketing,49.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP11746,Arjun,Marketing,Manager_Marketing,56.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-10-09 18:05:59.981198
EMP12112,Diya,IT,Manager_IT,61.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP13279,Vivaan,Marketing,Manager_Marketing,41.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-11-02 18:05:59.983258
EMP11924,Aarav,IT,Manager_IT,47.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-10-26 18:05:59.984279
EMP07276,Aarav,Customer Support,Manager_Customer Support,47.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-11-03 18:05:59.985510
EMP07613,Vihaan,HR,Manager_HR,56.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-11-24 18:05:59.986517
EMP10312,Aarav,Customer Support,Manager_Customer Support,52.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP14930,Aarav,Operations,Manager_Operations,51.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP12463,Vihaan,Finance,Manager_Finance,48.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP02551,Neha,Marketing,Manager_Marketing,68.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP12696,Neha,Marketing,Manager_Marketing,56.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP05740,Ananya,Finance,Manager_Finance,56.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP10196,Diya,Finance,Manager_Finance,62.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP13201,Diya,Operations,Manager_Operations,73.0,High,Career Discussion,Completed,Reviewed by manager,Improved,2025-10-05 18:05:59.994147
EMP05416,Riya,Sales,Manager_Sales,74.0,High,Career Discussion,Pending,Reviewed by manager,,
EMP04317,Vivaan,Operations,Manager_Operations,63.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-09-22 18:05:59.996152
EMP09169,Neha,Operations,Manager_Operations,60.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP11112,Neha,Sales,Manager_Sales,55.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP00289,Aarav,Engineering,Manager_Engineering,63.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP07368,Ananya,HR,Manager_HR,68.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP07518,Vivaan,Finance,Manager_Finance,46.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP13241,Vihaan,IT,Manager_IT,70.0,High,Manager Intervention,Completed,Reviewed by manager,No Change,2025-10-08 18:06:00.002030
EMP05145,Diya,IT,Manager_IT,64.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP02301,Arjun,Finance,Manager_Finance,61.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-12-08 18:06:00.004015
EMP04624,Arjun,Customer Support,Manager_Customer Support,51.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-12-25 18:06:00.005034
EMP04240,Ananya,Customer Support,Manager_Customer Support,60.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP06319,Diya,Sales,Manager_Sales,46.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP00097,Arjun,Engineering,Manager_Engineering,62.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP08838,Diya,Finance,Manager_Finance,67.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP12334,Riya,Engineering,Manager_Engineering,42.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP01909,Vihaan,Marketing,Manager_Marketing,48.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP01702,Neha,HR,Manager_HR,42.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP03710,Aarav,HR,Manager_HR,43.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-09-18 18:06:00.012814
EMP13574,Neha,Finance,Manager_Finance,50.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP08858,Aarav,Sales,Manager_Sales,69.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-12-28 18:06:00.014849
EMP03299,Rahul,Operations,Manager_Operations,66.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP01223,Ananya,Customer Support,Manager_Customer Support,56.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP13964,Kabir,Operations,Manager_Operations,41.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP01346,Ishaan,Marketing,Manager_Marketing,71.0,High,Career Discussion,Pending,Reviewed by manager,,
EMP01457,Vivaan,Finance,Manager_Finance,79.0,High,Career Discussion,Completed,Reviewed by manager,No Change,2025-10-21 18:06:00.019797
EMP01723,Ananya,Operations,Manager_Operations,53.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-11-25 18:06:00.021103
EMP11173,Arjun,Customer Support,Manager_Customer Support,54.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP02494,Arjun,IT,Manager_IT,47.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP11601,Neha,Operations,Manager_Operations,46.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-12-07 18:06:00.024117
EMP02316,Neha,Operations,Manager_Operations,50.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-12-25 18:06:00.025091
EMP09726,Ananya,IT,Manager_IT,55.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP11053,Kabir,Marketing,Manager_Marketing,63.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP13563,Ananya,IT,Manager_IT,52.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP10791,Aarav,Customer Support,Manager_Customer Support,46.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP03053,Aarav,HR,Manager_HR,71.0,High,Career Discussion,In Progress,Reviewed by manager,,
EMP09200,Rahul,IT,Manager_IT,57.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP10736,Vivaan,Operations,Manager_Operations,46.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP07472,Diya,Marketing,Manager_Marketing,57.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-12-17 18:06:00.033687
EMP04812,Aditya,Marketing,Manager_Marketing,48.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP01269,Rahul,HR,Manager_HR,63.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP01060,Arjun,Customer Support,Manager_Customer Support,50.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2026-01-05 18:06:00.036588
EMP07831,Kabir,Customer Support,Manager_Customer Support,63.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-11-12 18:06:00.037581
EMP03884,Neha,IT,Manager_IT,61.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP05550,Neha,Engineering,Manager_Engineering,51.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-09-29 18:06:00.039548
EMP13877,Ananya,Operations,Manager_Operations,49.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-11-08 18:06:00.040460
EMP04101,Arjun,IT,Manager_IT,60.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-09-29 18:06:00.041380
EMP06761,Vihaan,Finance,Manager_Finance,44.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP09580,Rahul,Marketing,Manager_Marketing,47.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP11012,Vihaan,Sales,Manager_Sales,52.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-11-06 18:06:00.044190
EMP09321,Ishaan,Customer Support,Manager_Customer Support,69.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP00049,Rahul,HR,Manager_HR,47.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP09179,Vivaan,Operations,Manager_Operations,69.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP05617,Arjun,Finance,Manager_Finance,69.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP04410,Ananya,Sales,Manager_Sales,68.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP03684,Aditya,Customer Support,Manager_Customer Support,49.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP07878,Kabir,Marketing,Manager_Marketing,58.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-09-28 18:06:00.050717
EMP11501,Arjun,Customer Support,Manager_Customer Support,55.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-09-23 18:06:00.051691
EMP05340,Kabir,Marketing,Manager_Marketing,49.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-09-27 18:06:00.052616
EMP05520,Aarav,Operations,Manager_Operations,66.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-10-09 18:06:00.053647
